,EN,DATA,ERR-S
2983,1024000.0,2.0511,0.044356
2984,1024300.0,2.6018,0.04529
2985,1024600.0,2.9702,0.046325
2986,1024900.0,2.4366,0.045991
2987,1025200.0,1.5398,0.043858
2988,1025400.0,1.2645,0.044307
2989,1025700.0,1.4015,0.044021
2990,1026000.0,2.0702,0.044979
2991,1026300.0,2.4507,0.045208
2992,1026600.0,2.0564,0.045093
2993,1026900.0,1.6119,0.044082
2994,1027200.0,1.7167,0.044259
2995,1027500.0,1.5524,0.044004
2996,1027800.0,1.6132,0.044419
2997,1028100.0,1.5502,0.044443
2998,1028400.0,1.6208,0.045013
2999,1028700.0,1.6528,0.04488
3000,1029000.0,1.6809,0.045221
3001,1029300.0,1.7402,0.044927
3002,1029600.0,1.9194,0.045852
3003,1029900.0,2.5715,0.046173
3004,1030200.0,3.1269,0.047483
3005,1030500.0,3.3807,0.047457
3006,1030800.0,3.1683,0.047369
3007,1031100.0,3.3332,0.047378
3008,1031400.0,3.504,0.04812
3009,1031700.0,3.347,0.047538
3010,1032000.0,2.9739,0.046961
3011,1032300.0,2.7777,0.0475
3012,1032600.0,2.7298,0.047338
3013,1032900.0,2.871,0.047324
3014,1033200.0,2.7334,0.047187
3015,1033500.0,2.8507,0.047568
3016,1033800.0,3.0896,0.048346
3017,1034100.0,3.0908,0.04861
3018,1034400.0,3.2341,0.049127
3019,1034700.0,3.4548,0.048497
3020,1035000.0,3.3062,0.048942
3021,1035300.0,3.3439,0.048517
3022,1035600.0,3.41,0.048488
3023,1035900.0,3.3849,0.048546
3024,1036200.0,3.5566,0.04927
3025,1036500.0,3.5896,0.04937
3026,1036800.0,3.686,0.050092
3027,1037100.0,3.8428,0.04987
3028,1037400.0,3.5714,0.049705
3029,1037700.0,3.6387,0.049914
3030,1038000.0,3.8237,0.050455
3031,1038300.0,4.0737,0.05051
3032,1038600.0,4.3875,0.051295
3033,1038900.0,4.4791,0.051086
3034,1039200.0,4.3647,0.0517
3035,1039500.0,3.9472,0.050018
3036,1039800.0,3.5705,0.050091
3037,1040100.0,3.4242,0.049956
3038,1040400.0,3.4798,0.050123
3039,1040700.0,3.7378,0.050019
3040,1041000.0,3.8926,0.050531
3041,1041400.0,4.365,0.051336
3042,1041700.0,5.0014,0.052577
3043,1042000.0,5.6676,0.055207
3044,1042300.0,6.4624,0.056344
3045,1042600.0,5.9762,0.055293
3046,1042900.0,4.6668,0.052535
3047,1043200.0,3.6669,0.050752
3048,1043500.0,3.269,0.050287
3049,1043800.0,3.9313,0.051905
3050,1044100.0,4.3862,0.053412
3051,1044400.0,4.5398,0.05283
3052,1044700.0,4.7764,0.053865
3053,1045000.0,5.403,0.054288
3054,1045300.0,6.4614,0.056666
3055,1045600.0,6.2969,0.056623
3056,1045900.0,5.409,0.055412
3057,1046200.0,4.6434,0.053639
3058,1046500.0,4.0776,0.053052
3059,1046800.0,3.8966,0.051892
3060,1047100.0,3.4688,0.05177
3061,1047400.0,3.424,0.051253
3062,1047800.0,3.3123,0.051727
3063,1048100.0,2.9572,0.050923
3064,1048400.0,2.6188,0.050862
3065,1048700.0,2.3082,0.050141
3066,1049000.0,3.108,0.052032
3067,1049300.0,3.7493,0.052298
3068,1049600.0,3.8401,0.053235
3069,1049900.0,3.5402,0.052691
3070,1050200.0,3.492,0.052805
3071,1050500.0,3.3867,0.052142
3072,1050800.0,3.3217,0.052438
3073,1051100.0,3.6632,0.052449
3074,1051400.0,3.5636,0.052264
3075,1051700.0,3.1049,0.052823
3076,1052100.0,3.1401,0.052602
3077,1052400.0,3.0729,0.052494
3078,1052700.0,3.0685,0.053136
3079,1053000.0,3.126,0.053338
3080,1053300.0,3.0347,0.052717
3081,1053600.0,2.8897,0.052725
3082,1053900.0,2.8951,0.052555
3083,1054200.0,2.9436,0.051482
3084,1054500.0,2.7529,0.052413
3085,1054800.0,2.9072,0.051938
3086,1055100.0,3.046,0.052791
3087,1055500.0,3.3333,0.053183
3088,1055800.0,3.6993,0.053836
3089,1056100.0,3.3965,0.053296
3090,1056400.0,3.3152,0.053757
3091,1056700.0,3.8035,0.054284
3092,1057000.0,3.9557,0.054958
3093,1057300.0,3.6216,0.053839
3094,1057600.0,3.5128,0.053658
3095,1057900.0,2.8588,0.052119
3096,1058200.0,2.7044,0.052404
3097,1058600.0,2.7275,0.052166
3098,1058900.0,2.7529,0.053271
3099,1059200.0,2.727,0.052848
3100,1059500.0,2.5549,0.05317
3101,1059800.0,2.7635,0.053109
3102,1060100.0,2.7335,0.053234
3103,1060400.0,3.1662,0.053633
3104,1060700.0,3.3883,0.054842
3105,1061100.0,3.7894,0.055151
3106,1061400.0,4.5206,0.055731
3107,1061700.0,3.8888,0.05613
3108,1062000.0,3.4819,0.05561
3109,1062300.0,3.5555,0.055497
3110,1062600.0,3.5673,0.055576
3111,1062900.0,3.5233,0.055788
3112,1063200.0,3.7409,0.055582
3113,1063600.0,3.845,0.055827
3114,1063900.0,3.9603,0.056382
3115,1064200.0,4.031,0.055755
3116,1064500.0,4.2358,0.057079
3117,1064800.0,4.2551,0.056972
3118,1065100.0,4.9146,0.05769
3119,1065400.0,5.0374,0.05853
3120,1065800.0,5.0398,0.058765
3121,1066100.0,5.4396,0.058621
3122,1066400.0,5.4423,0.059024
3123,1066700.0,5.4432,0.058817
3124,1067000.0,5.3214,0.059141
3125,1067300.0,5.1006,0.05862
3126,1067600.0,5.0279,0.058755
3127,1068000.0,4.8723,0.057669
3128,1068300.0,4.5369,0.057745
3129,1068600.0,4.2356,0.056526
3130,1068900.0,3.9968,0.057315
3131,1069200.0,3.7422,0.055624
3132,1069500.0,3.2959,0.055587
3133,1069800.0,3.1555,0.055072
3134,1070200.0,2.9619,0.054959
3135,1070500.0,2.6844,0.054313
3136,1070800.0,2.5322,0.05433
3137,1071100.0,2.4598,0.053959
3138,1071400.0,2.1772,0.053106
3139,1071700.0,1.8503,0.053566
3140,1072100.0,1.8037,0.053531
3141,1072400.0,1.815,0.053744
3142,1072700.0,2.4145,0.054536
3143,1073000.0,3.0636,0.055625
3144,1073300.0,3.4573,0.056672
3145,1073700.0,3.4764,0.057099
3146,1074000.0,3.3854,0.057341
3147,1074300.0,3.2298,0.055937
3148,1074600.0,3.1444,0.056415
3149,1074900.0,2.9599,0.055485
3150,1075200.0,3.0372,0.055797
3151,1075600.0,3.3539,0.056157
3152,1075900.0,3.6777,0.056995
3153,1076200.0,3.5848,0.056392
3154,1076500.0,4.0578,0.058045
3155,1076800.0,4.0349,0.058138
3156,1077200.0,4.5934,0.059339
3157,1077500.0,4.7421,0.059557
3158,1077800.0,4.8188,0.06009
3159,1078100.0,4.672,0.058747
3160,1078400.0,4.3001,0.058932
3161,1078800.0,4.0209,0.058075
3162,1079100.0,3.3903,0.057915
3163,1079400.0,3.2162,0.056796
3164,1079700.0,3.2498,0.057306
3165,1080000.0,3.079,0.056742
3166,1080400.0,2.7378,0.056461
3167,1080700.0,2.5475,0.055959
3168,1081000.0,2.4903,0.056111
3169,1081300.0,2.3956,0.055605
3170,1081600.0,2.591,0.055523
3171,1082000.0,2.4281,0.056956
3172,1082300.0,2.6399,0.057357
3173,1082600.0,2.5222,0.056739
3174,1082900.0,2.3356,0.056445
3175,1083300.0,2.8844,0.057768
3176,1083600.0,3.9698,0.059603
3177,1083900.0,3.7665,0.059366
3178,1084200.0,2.7225,0.057634
3179,1084500.0,2.1384,0.055881
3180,1084900.0,2.2308,0.056843
3181,1085200.0,1.9841,0.056339
3182,1085500.0,1.8177,0.056165
3183,1085800.0,1.9022,0.056073
3184,1086200.0,1.7441,0.056112
3185,1086500.0,1.8559,0.055644
3186,1086800.0,1.6705,0.05615
3187,1087100.0,1.6422,0.055621
3188,1087400.0,1.6521,0.056291
3189,1087800.0,1.7541,0.056102
3190,1088100.0,1.7662,0.056599
3191,1088400.0,1.61,0.055788
3192,1088700.0,1.6778,0.056286
3193,1089100.0,1.6269,0.055776
3194,1089400.0,1.7424,0.057013
3195,1089700.0,2.0562,0.056454
3196,1090000.0,2.4361,0.05767
3197,1090400.0,2.8585,0.058702
3198,1090700.0,3.34,0.059955
3199,1091000.0,3.36,0.060161
3200,1091300.0,3.241,0.059993
3201,1091700.0,2.9038,0.059163
3202,1092000.0,2.8915,0.05863
3203,1092300.0,2.9061,0.059694
3204,1092600.0,2.9906,0.059356
3205,1093000.0,2.2711,0.058498
3206,1093300.0,2.1427,0.057903
3207,1093600.0,1.9429,0.057609
3208,1094000.0,1.9574,0.05703
3209,1094300.0,1.8806,0.057422
3210,1094600.0,1.8485,0.057839
3211,1094900.0,2.4657,0.058105
3212,1095300.0,3.203,0.060802
3213,1095600.0,3.8982,0.061284
3214,1095900.0,3.4828,0.060679
3215,1096200.0,3.3841,0.05996
3216,1096600.0,3.5203,0.06032
3217,1096900.0,3.455,0.060253
3218,1097200.0,3.6978,0.061151
3219,1097600.0,3.3484,0.060273
3220,1097900.0,3.1394,0.060256
3221,1098200.0,2.548,0.059599
3222,1098500.0,2.5079,0.059575
3223,1098900.0,2.8349,0.059399
3224,1099200.0,2.9499,0.05989
3225,1099500.0,2.7109,0.059172
3226,1099900.0,2.4439,0.059625
3227,1100200.0,1.828,0.057706
3228,1100500.0,1.7957,0.058311
3229,1100900.0,1.5741,0.0577
3230,1101200.0,1.5682,0.057928
3231,1101500.0,1.5852,0.057592
3232,1101800.0,1.9124,0.05842
3233,1102200.0,2.2707,0.059065
3234,1102500.0,3.246,0.060173
3235,1102800.0,3.6541,0.062543
3236,1103200.0,3.57,0.061911
3237,1103500.0,2.9148,0.060834
3238,1103800.0,2.354,0.060099
3239,1104200.0,2.1401,0.060057
3240,1104500.0,1.9889,0.060181
3241,1104800.0,1.971,0.060345
3242,1105200.0,1.8377,0.060368
3243,1105500.0,1.9577,0.059434
3244,1105800.0,1.9549,0.060501
3245,1106200.0,1.9339,0.060427
3246,1106500.0,2.3907,0.060814
3247,1106800.0,2.4159,0.06063
3248,1107100.0,1.8915,0.059923
3249,1107500.0,1.6133,0.059242
3250,1107800.0,1.5744,0.059941
3251,1108100.0,1.6631,0.059405
3252,1108500.0,1.4472,0.059527
3253,1108800.0,1.2735,0.059012
3254,1109100.0,1.0633,0.059375
3255,1109500.0,1.3813,0.059327
3256,1109800.0,1.4566,0.060023
3257,1110200.0,1.9129,0.060605
3258,1110500.0,2.9442,0.063222
3259,1110800.0,3.7007,0.063787
3260,1111200.0,3.2962,0.063406
3261,1111500.0,2.0944,0.061567
3262,1111800.0,1.4277,0.06137
3263,1112200.0,1.3418,0.061117
3264,1112500.0,1.3084,0.061434
3265,1112800.0,1.3836,0.060894
3266,1113200.0,1.5539,0.06098
3267,1113500.0,1.4893,0.06249
3268,1113800.0,1.9713,0.063217
3269,1114200.0,2.334,0.063988
3270,1114500.0,3.463,0.066275
3271,1114800.0,4.9047,0.06945
3272,1115200.0,5.8091,0.071788
3273,1115500.0,5.5412,0.071644
3274,1115900.0,4.3787,0.068951
3275,1116200.0,3.0331,0.065018
3276,1116500.0,2.3362,0.064301
3277,1116900.0,1.8379,0.063145
3278,1117200.0,1.5882,0.063494
3279,1117500.0,1.4742,0.063567
3280,1117900.0,1.5188,0.063802
3281,1118200.0,1.352,0.063129
3282,1118600.0,1.1612,0.062952
3283,1118900.0,1.0833,0.06198
3284,1119200.0,1.5289,0.06293
3285,1119600.0,2.5252,0.06434
3286,1119900.0,3.5111,0.066928
3287,1120200.0,4.919,0.069082
3288,1120600.0,5.3222,0.070312
3289,1120900.0,5.3844,0.069555
3290,1121300.0,5.3605,0.070514
3291,1121600.0,5.5359,0.069567
3292,1121900.0,5.7667,0.070527
3293,1122300.0,5.5021,0.07
3294,1122600.0,4.8424,0.069215
3295,1123000.0,4.8746,0.068071
3296,1123300.0,4.6894,0.068023
3297,1123600.0,4.7743,0.067595
3298,1124000.0,4.7575,0.06673
3299,1124300.0,4.7145,0.068883
3300,1124700.0,4.8899,0.068535
3301,1125000.0,5.0205,0.068657
3302,1125300.0,4.715,0.068534
3303,1125700.0,4.488,0.067941
3304,1126000.0,4.0471,0.066796
3305,1126400.0,3.6577,0.066097
3306,1126700.0,3.2705,0.065476
3307,1127000.0,2.8394,0.063399
3308,1127400.0,2.2582,0.063582
3309,1127700.0,2.08,0.062452
3310,1128100.0,2.2499,0.062336
3311,1128400.0,2.7427,0.063091
3312,1128800.0,3.5159,0.065154
3313,1129100.0,4.8919,0.067475
3314,1129400.0,4.9769,0.067903
3315,1129800.0,3.4723,0.064381
3316,1130100.0,2.545,0.062809
3317,1130500.0,2.2872,0.061796
3318,1130800.0,2.2127,0.061982
3319,1131200.0,1.9402,0.061664
3320,1131500.0,2.1173,0.062174
3321,1131800.0,1.9683,0.061702
3322,1132200.0,1.8451,0.062424
3323,1132500.0,1.9477,0.061689
3324,1132900.0,2.1624,0.062613
3325,1133200.0,2.2425,0.062611
3326,1133600.0,2.0887,0.062807
3327,1133900.0,1.9724,0.062299
3328,1134300.0,1.7932,0.06234
3329,1134600.0,1.8802,0.061713
3330,1134900.0,1.7774,0.061148
3331,1135300.0,1.8518,0.062224
3332,1135600.0,2.1861,0.0628
3333,1136000.0,2.4853,0.063182
3334,1136300.0,3.1663,0.06491
3335,1136700.0,4.0806,0.066431
3336,1137000.0,5.2431,0.0686
3337,1137400.0,5.9218,0.070697
3338,1137700.0,5.4674,0.069858
3339,1138100.0,4.6641,0.067086
3340,1138400.0,4.3139,0.067182
3341,1138800.0,3.6089,0.065141
3342,1139100.0,3.2085,0.063872
3343,1139500.0,2.8268,0.063191
3344,1139800.0,2.7691,0.063278
3345,1140100.0,2.4619,0.062321
3346,1140500.0,2.4797,0.062743
3347,1140800.0,2.2477,0.062344
3348,1141200.0,2.0634,0.063026
3349,1141500.0,2.1224,0.062632
3350,1141900.0,2.1621,0.062909
3351,1142200.0,2.1404,0.061818
3352,1142600.0,2.0328,0.062163
3353,1142900.0,2.0156,0.062004
3354,1143300.0,2.3191,0.063233
3355,1143600.0,2.696,0.063151
3356,1144000.0,3.2991,0.065101
3357,1144300.0,3.3177,0.064939
3358,1144700.0,3.1916,0.064539
3359,1145000.0,3.5221,0.06477
3360,1145400.0,4.3837,0.066959
3361,1145700.0,5.1184,0.068584
3362,1146100.0,5.2717,0.068303
3363,1146400.0,4.1248,0.067932
3364,1146800.0,3.0049,0.065033
3365,1147100.0,2.5278,0.064069
3366,1147500.0,2.5955,0.064126
3367,1147800.0,2.4871,0.063931
3368,1148200.0,1.8528,0.06268
3369,1148500.0,1.8076,0.062399
3370,1148900.0,1.8857,0.063238
3371,1149200.0,2.6238,0.063602
3372,1149600.0,3.0357,0.065785
3373,1149900.0,2.8683,0.064912
3374,1150300.0,2.6027,0.064474
3375,1150700.0,2.7015,0.06413
3376,1151000.0,3.65,0.066158
3377,1151400.0,4.282,0.06744
3378,1151700.0,5.0301,0.069473
3379,1152100.0,5.0191,0.069165
3380,1152400.0,4.4847,0.068317
3381,1152800.0,4.1831,0.067232
3382,1153100.0,3.7338,0.066949
3383,1153500.0,3.3403,0.06582
3384,1153800.0,2.9204,0.065506
3385,1154200.0,2.8288,0.06495
3386,1154500.0,2.4837,0.06495
3387,1154900.0,2.22,0.063324
3388,1155200.0,1.8269,0.063278
3389,1155600.0,1.8565,0.062923
3390,1156000.0,2.019,0.063427
3391,1156300.0,2.3752,0.063787
3392,1156700.0,2.1765,0.064375
3393,1157000.0,1.9898,0.063462
3394,1157400.0,1.9758,0.063068
3395,1157700.0,1.5612,0.064034
3396,1158100.0,1.4838,0.063568
3397,1158400.0,1.6145,0.06345
3398,1158800.0,2.105,0.064206
3399,1159200.0,2.718,0.065613
3400,1159500.0,2.8767,0.065839
3401,1159900.0,2.5525,0.065348
3402,1160200.0,2.251,0.064642
3403,1160600.0,1.9813,0.062973
3404,1160900.0,1.9995,0.064054
3405,1161300.0,1.8833,0.063214
3406,1161700.0,1.7691,0.062858
3407,1162000.0,1.9675,0.063018
3408,1162400.0,2.0911,0.063836
3409,1162700.0,2.6235,0.064466
3410,1163100.0,2.5881,0.064912
3411,1163500.0,2.0274,0.064079
3412,1163800.0,1.8287,0.063553
3413,1164200.0,1.626,0.063013
3414,1164500.0,1.5926,0.063408
3415,1164900.0,1.8631,0.063269
3416,1165200.0,2.2335,0.064726
3417,1165600.0,2.7862,0.065168
3418,1166000.0,2.8502,0.065882
3419,1166300.0,2.6367,0.064913
3420,1166700.0,2.3556,0.064804
3421,1167000.0,1.7535,0.063437
3422,1167400.0,1.5309,0.06313
3423,1167800.0,1.449,0.062939
3424,1168100.0,1.3352,0.063246
3425,1168500.0,1.6493,0.063356
3426,1168800.0,2.2683,0.06375
3427,1169200.0,2.9004,0.066588
3428,1169600.0,3.3808,0.06735
3429,1169900.0,3.3007,0.067338
3430,1170300.0,3.0552,0.067002
3431,1170700.0,2.8583,0.066953
3432,1171000.0,2.819,0.066664
3433,1171400.0,2.6653,0.066746
3434,1171700.0,2.7934,0.066635
3435,1172100.0,2.8779,0.065723
3436,1172500.0,3.3921,0.068355
3437,1172800.0,3.6468,0.068308
3438,1173200.0,3.5686,0.067373
3439,1173600.0,2.7708,0.065827
3440,1173900.0,2.4485,0.065046
3441,1174300.0,2.1872,0.064247
3442,1174600.0,2.1329,0.064529
3443,1175000.0,2.0183,0.064308
3444,1175400.0,1.9663,0.064572
3445,1175700.0,1.8306,0.064258
3446,1176100.0,2.0515,0.064403
3447,1176500.0,2.1012,0.06404
3448,1176800.0,1.9436,0.064217
3449,1177200.0,2.0048,0.063734
3450,1177600.0,1.9897,0.064794
3451,1177900.0,2.2864,0.064611
3452,1178300.0,2.8711,0.06623
3453,1178700.0,3.7029,0.067898
3454,1179000.0,4.526,0.06931
3455,1179400.0,4.3454,0.068916
3456,1179800.0,4.714,0.069763
3457,1180100.0,5.2337,0.071125
3458,1180500.0,5.5342,0.071597
3459,1180900.0,4.7374,0.07169
3460,1181200.0,4.0859,0.069311
3461,1181600.0,3.1942,0.067677
3462,1182000.0,2.9944,0.067275
3463,1182300.0,2.8675,0.067529
3464,1182700.0,2.883,0.067895
3465,1183100.0,3.2587,0.070093
3466,1183400.0,4.1001,0.073051
3467,1183800.0,4.3343,0.073613
3468,1184200.0,3.7221,0.073251
3469,1184500.0,2.9731,0.070286
3470,1184900.0,3.0102,0.068937
3471,1185300.0,3.1076,0.068469
3472,1185600.0,3.1579,0.068846
3473,1186000.0,3.4574,0.068704
3474,1186400.0,3.6119,0.069399
3475,1186700.0,3.7173,0.068993
3476,1187100.0,3.518,0.069037
3477,1187500.0,3.5871,0.068098
3478,1187800.0,3.6924,0.06844
3479,1188200.0,3.748,0.068343
3480,1188600.0,3.592,0.068849
3481,1189000.0,3.9578,0.06908
3482,1189300.0,4.293,0.071003
3483,1189700.0,4.4686,0.070355
3484,1190100.0,3.8311,0.069461
3485,1190400.0,2.6343,0.066403
3486,1190800.0,2.3198,0.066362
3487,1191200.0,2.1399,0.065556
3488,1191600.0,1.9213,0.066119
3489,1191900.0,1.854,0.064959
3490,1192300.0,1.6953,0.064516
3491,1192700.0,1.404,0.065231
3492,1193000.0,1.4006,0.064902
3493,1193400.0,1.3091,0.064488
3494,1193800.0,1.2089,0.064943
3495,1194200.0,1.2048,0.064995
3496,1194500.0,1.1759,0.06468
3497,1194900.0,1.1219,0.064334
3498,1195300.0,1.3022,0.064349
3499,1195700.0,0.94762,0.063538
3500,1196000.0,0.87617,0.064642
3501,1196400.0,1.1695,0.064164
3502,1196800.0,1.1235,0.064238
3503,1197100.0,1.5169,0.064466
3504,1197500.0,1.9251,0.065544
3505,1197900.0,2.646,0.066854
3506,1198300.0,3.8883,0.07001
3507,1198600.0,4.4712,0.071088
3508,1199000.0,4.684,0.071864
3509,1199400.0,4.4166,0.070855
3510,1199800.0,3.8799,0.070103
3511,1200100.0,2.7939,0.067524
3512,1200500.0,2.2374,0.067301
3513,1200900.0,1.877,0.065789
3514,1201300.0,1.8907,0.066449
3515,1201700.0,2.383,0.066471
3516,1202000.0,2.5625,0.067357
3517,1202400.0,2.311,0.066903
3518,1202800.0,2.1863,0.067386
3519,1203200.0,2.1288,0.06662
3520,1203500.0,2.051,0.066745
3521,1203900.0,2.0946,0.065985
3522,1204300.0,2.3169,0.066584
3523,1204700.0,2.8289,0.068749
3524,1205000.0,3.3235,0.070125
3525,1205400.0,4.7963,0.073134
3526,1205800.0,6.4828,0.077694
3527,1206200.0,7.3816,0.080029
3528,1206600.0,6.3903,0.077199
3529,1206900.0,4.6421,0.073986
3530,1207300.0,4.0117,0.072332
3531,1207700.0,3.6975,0.070534
3532,1208100.0,3.296,0.07102
3533,1208500.0,3.5964,0.070644
3534,1208800.0,3.8243,0.071031
3535,1209200.0,4.3073,0.071989
3536,1209600.0,5.2074,0.074879
3537,1210000.0,5.7182,0.075534
3538,1210400.0,5.3753,0.075629
3539,1210700.0,4.3085,0.072532
3540,1211100.0,3.6284,0.071427
3541,1211500.0,2.8002,0.069452
3542,1211900.0,2.1121,0.068832
3543,1212300.0,1.8691,0.067773
3544,1212600.0,2.1214,0.068807
3545,1213000.0,2.4278,0.068859
3546,1213400.0,2.616,0.07047
3547,1213800.0,2.7175,0.069167
3548,1214200.0,2.007,0.068494
3549,1214500.0,1.7125,0.067238
3550,1214900.0,1.7624,0.067614
3551,1215300.0,1.9433,0.067414
3552,1215700.0,1.9986,0.068069
3553,1216100.0,2.5661,0.068047
3554,1216500.0,2.8749,0.068722
3555,1216800.0,2.4521,0.069283
3556,1217200.0,2.032,0.068209
3557,1217600.0,1.6293,0.066909
3558,1218000.0,1.5375,0.066903
3559,1218400.0,1.4598,0.066816
3560,1218800.0,1.478,0.06686
3561,1219100.0,1.2832,0.067156
3562,1219500.0,1.286,0.066987
3563,1219900.0,1.1858,0.065748
3564,1220300.0,1.306,0.066888
3565,1220700.0,1.4814,0.066867
3566,1221100.0,1.6019,0.066514
3567,1221500.0,1.7779,0.06693
3568,1221800.0,2.3779,0.068575
3569,1222200.0,3.3857,0.070182
3570,1222600.0,4.6792,0.073339
3571,1223000.0,4.7711,0.072559
3572,1223400.0,3.6856,0.071271
3573,1223800.0,3.807,0.071156
3574,1224200.0,4.1143,0.072208
3575,1224500.0,4.9249,0.072361
3576,1224900.0,4.9811,0.073374
3577,1225300.0,5.0558,0.073329
3578,1225700.0,5.3551,0.074897
3579,1226100.0,5.6204,0.074776
3580,1226500.0,6.2986,0.07692
3581,1226900.0,7.4441,0.079639
3582,1227300.0,8.664,0.08398
3583,1227700.0,9.3132,0.084697
3584,1228000.0,8.3668,0.082321
3585,1228400.0,6.8964,0.077244
3586,1228800.0,5.1896,0.07359
3587,1229200.0,4.2414,0.07351
3588,1229600.0,4.2499,0.073086
3589,1230000.0,3.6552,0.07162
3590,1230400.0,3.1565,0.070489
3591,1230800.0,2.6765,0.069543
3592,1231200.0,2.7602,0.069557
3593,1231500.0,3.2277,0.070144
3594,1231900.0,4.431,0.073471
3595,1232300.0,6.0344,0.075855
3596,1232700.0,5.7478,0.076672
3597,1233100.0,4.8576,0.073299
3598,1233500.0,4.3528,0.072415
3599,1233900.0,4.3134,0.072368
3600,1234300.0,4.5546,0.073805
3601,1234700.0,4.5509,0.073079
3602,1235100.0,4.3365,0.07302
3603,1235500.0,4.1344,0.071752
3604,1235900.0,3.4351,0.070313
3605,1236200.0,3.2606,0.069678
3606,1236600.0,2.9933,0.069577
3607,1237000.0,2.9651,0.068742
3608,1237400.0,3.0442,0.069098
3609,1237800.0,2.5332,0.067919
3610,1238200.0,2.5918,0.068616
3611,1238600.0,2.3604,0.067325
3612,1239000.0,2.3475,0.067908
3613,1239400.0,2.1741,0.067102
3614,1239800.0,2.2821,0.067763
3615,1240200.0,2.8105,0.067806
3616,1240600.0,3.4181,0.069412
3617,1241000.0,3.9322,0.069694
3618,1241400.0,3.7229,0.069473
3619,1241800.0,3.0372,0.070075
3620,1242200.0,2.9,0.069504
3621,1242600.0,3.1417,0.069971
3622,1243000.0,3.3241,0.070181
3623,1243300.0,3.5064,0.070309
3624,1243700.0,3.2172,0.069155
3625,1244100.0,2.483,0.067884
3626,1244500.0,1.8797,0.067012
3627,1244900.0,1.9102,0.065506
3628,1245300.0,1.6756,0.066346
3629,1245700.0,2.0124,0.065916
3630,1246100.0,2.35,0.067577
3631,1246500.0,2.0267,0.068747
3632,1246900.0,1.5639,0.068669
3633,1247300.0,1.3985,0.067759
3634,1247700.0,1.5468,0.06858
3635,1248100.0,2.0174,0.069157
3636,1248500.0,2.4047,0.068834
3637,1248900.0,2.7604,0.069265
3638,1249300.0,2.4948,0.069037
3639,1249700.0,2.1431,0.068023
3640,1250100.0,2.0524,0.068048
3641,1250500.0,1.8762,0.06726
3642,1250900.0,1.9409,0.068158
3643,1251300.0,1.9155,0.06746
3644,1251700.0,2.0598,0.068578
3645,1252100.0,2.6446,0.069442
3646,1252500.0,3.4086,0.071351
3647,1252900.0,4.933,0.074816
3648,1253300.0,5.5976,0.076334
3649,1253700.0,5.4976,0.075169
3650,1254100.0,5.0298,0.074095
3651,1254500.0,4.3357,0.073798
3652,1254900.0,4.0354,0.073281
3653,1255300.0,4.0537,0.073281
3654,1255700.0,3.9509,0.072987
3655,1256100.0,3.9416,0.072978
3656,1256500.0,4.2712,0.073441
3657,1256900.0,5.1117,0.076153
3658,1257300.0,5.768,0.078121
3659,1257700.0,5.6052,0.076063
3660,1258100.0,4.6108,0.074597
3661,1258500.0,3.9232,0.071949
3662,1258900.0,3.4289,0.071353
3663,1259300.0,3.3064,0.070807
3664,1259700.0,3.1123,0.070741
3665,1260100.0,3.074,0.069879
3666,1260600.0,3.1072,0.070185
3667,1261000.0,3.0076,0.070042
3668,1261400.0,3.1488,0.070088
3669,1261800.0,2.5351,0.068674
3670,1262200.0,2.1216,0.068499
3671,1262600.0,2.1728,0.067853
3672,1263000.0,1.753,0.067669
3673,1263400.0,1.6205,0.066305
3674,1263800.0,1.5266,0.067058
3675,1264200.0,1.7226,0.066617
3676,1264600.0,2.4771,0.068566
3677,1265000.0,3.4564,0.070938
3678,1265400.0,4.3925,0.072467
3679,1265800.0,4.1317,0.072284
3680,1266200.0,3.2796,0.070859
3681,1266600.0,2.8753,0.069658
3682,1267000.0,2.8639,0.069571
3683,1267500.0,2.7673,0.070571
3684,1267900.0,3.0083,0.070257
3685,1268300.0,3.1819,0.070156
3686,1268700.0,3.0762,0.069148
3687,1269100.0,3.0704,0.069144
3688,1269500.0,2.9275,0.069326
3689,1269900.0,2.9114,0.068998
3690,1270300.0,2.6993,0.069158
3691,1270700.0,2.6903,0.067653
